source_id,publisher,title,source_url,raw_file,sha256,bytes,source_status,domain,rights_status,terms_url,terms_checked_date,public_release_action,acquisition_instruction,archive_reliance,attribution_requirement,third_party_caveat,note
MHLW-VITAL-2022-PAGE,"Ministry of Health, Labour and Welfare",2022 Vital Statistics final landing page,https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/kakutei22/,data/raw/mhlw/2022_vital_statistics_final_page.html,770039da9180411eaab53fa35adfe49c6e15f33eeacb0794f2d75617912aa497,13868,RAW_OFFICIAL_METADATA,www.mhlw.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.mhlw.go.jp/chosakuken/,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/kakutei22/ and verify SHA-256 770039da9180411eaab53fa35adfe49c6e15f33eeacb0794f2d75617912aa497; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
MHLW-VITAL-2022-T1,"Ministry of Health, Labour and Welfare",2022 Vital Statistics final - Table 1,https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/kakutei22/dl/03_h1.pdf,data/raw/mhlw/2022_vital_table1.pdf,a69db48d693463449e35ef436b9ec08a75f35664fadf4fb5860379d7e4faa59b,75646,RAW_OFFICIAL,www.mhlw.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.mhlw.go.jp/chosakuken/,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/kakutei22/dl/03_h1.pdf and verify SHA-256 a69db48d693463449e35ef436b9ec08a75f35664fadf4fb5860379d7e4faa59b; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
MHLW-VITAL-2022-T2,"Ministry of Health, Labour and Welfare",2022 Vital Statistics final - Table 2-1 annual trend,https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/kakutei22/dl/04_h2-1.pdf,data/raw/mhlw/2022_vital_trend_table2_1.pdf,81241fb3a5211229b37024a645e6341045896cf5a16096305fb338e90d7a59cd,128145,RAW_OFFICIAL,www.mhlw.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.mhlw.go.jp/chosakuken/,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/kakutei22/dl/04_h2-1.pdf and verify SHA-256 81241fb3a5211229b37024a645e6341045896cf5a16096305fb338e90d7a59cd; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
MHLW-VITAL-2024-ANNUAL-PAGE,"Ministry of Health, Labour and Welfare",2024 Vital Statistics annual-summary landing page,https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/geppo/nengai24/,data/raw/mhlw/2024_vital_statistics_annual_summary_page.html,56fd5dff80ae5e07d7a7a0ca9c2d1537b0797a5df43f7266ad7ae5379e6c7d32,12170,RAW_OFFICIAL_METADATA,www.mhlw.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.mhlw.go.jp/chosakuken/,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/geppo/nengai24/ and verify SHA-256 56fd5dff80ae5e07d7a7a0ca9c2d1537b0797a5df43f7266ad7ae5379e6c7d32; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
MHLW-VITAL-2024-ANNUAL-T1,"Ministry of Health, Labour and Welfare",2024 Vital Statistics annual-summary Table 1,https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/geppo/nengai24/dl/h1.pdf,data/raw/mhlw/2024_annual_vital_table1.pdf,f12d0c4a0cf2ce609e3334a7ade1134e0a68c2a2b222994f0442d50096cfe8f7,199286,RAW_OFFICIAL,www.mhlw.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.mhlw.go.jp/chosakuken/,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/geppo/nengai24/dl/h1.pdf and verify SHA-256 f12d0c4a0cf2ce609e3334a7ade1134e0a68c2a2b222994f0442d50096cfe8f7; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
MHLW-VITAL-2024-PAGE,"Ministry of Health, Labour and Welfare",2024 Vital Statistics final landing page,https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/kakutei24/,data/raw/mhlw/2024_vital_statistics_final_page.html,845451e86fbc4252d67cad6c2561e65ee5786130699a50f0748b501d4b6909eb,14035,RAW_OFFICIAL_METADATA,www.mhlw.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.mhlw.go.jp/chosakuken/,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/kakutei24/ and verify SHA-256 845451e86fbc4252d67cad6c2561e65ee5786130699a50f0748b501d4b6909eb; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
MHLW-VITAL-2024-T1,"Ministry of Health, Labour and Welfare",2024 Vital Statistics final - Table 1,https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/kakutei24/dl/03_h1.pdf,data/raw/mhlw/2024_vital_table1.pdf,d89fd0b59195c2d6943306485472ae553a6cf1a92dd0236c6d93a5a18a545ecc,364190,RAW_OFFICIAL,www.mhlw.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.mhlw.go.jp/chosakuken/,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/kakutei24/dl/03_h1.pdf and verify SHA-256 d89fd0b59195c2d6943306485472ae553a6cf1a92dd0236c6d93a5a18a545ecc; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
MHLW-VITAL-2024-T2,"Ministry of Health, Labour and Welfare",2024 Vital Statistics final - Table 2 annual trend,https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/kakutei24/dl/04_h2.pdf,data/raw/mhlw/2024_vital_trend_table2.pdf,db3394548d4ac1e4715297d8bd04e80800c6440fdc9952414edfd87b914384a8,1439880,RAW_OFFICIAL,www.mhlw.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.mhlw.go.jp/chosakuken/,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.mhlw.go.jp/toukei/saikin/hw/jinkou/kakutei24/dl/04_h2.pdf and verify SHA-256 db3394548d4ac1e4715297d8bd04e80800c6440fdc9952414edfd87b914384a8; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
MOF-2019-CONSUMPTION-TAX-HIKE,Ministry of Finance,"Consumption Tax rate hike (October 1, 2019)",https://www.mof.go.jp/english/policy/tax_policy/consumption_tax/index.html,data/raw/vat_incidence/mof_2019_consumption_tax_hike.html,8824d30b2fb4ce1be09a9089215a4c0519fb3a70d92790223e763dde2c579a73,22871,RAW_OFFICIAL_METADATA,www.mof.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.mof.go.jp/about_mof/notice/index.html,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.mof.go.jp/english/policy/tax_policy/consumption_tax/index.html and verify SHA-256 8824d30b2fb4ce1be09a9089215a4c0519fb3a70d92790223e763dde2c579a73; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
MOF-CONSUMPTION-TAX-RATE-HISTORY,Ministry of Finance,History of Japanese taxes: consumption-tax standard-rate introduction and increases,https://www.mof.go.jp/tax_information/qanda015.html,data/raw/vat_incidence/mof_consumption_tax_rate_history.html,739217b9e11f414fed31e51eece41ddc9a6fdb23e2bab13d91d48f3bf49900a3,26163,RAW_OFFICIAL_METADATA,www.mof.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.mof.go.jp/about_mof/notice/index.html,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.mof.go.jp/tax_information/qanda015.html and verify SHA-256 739217b9e11f414fed31e51eece41ddc9a6fdb23e2bab13d91d48f3bf49900a3; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
MOF-CONSUMPTION-TAX-SME-EXEMPTION-THRESHOLD,Ministry of Finance,Consumption-tax special measures for SMEs and small businesses,https://www.mof.go.jp/tax_policy/summary/consumption/d06.htm,data/raw/vat_compliance/mof_consumption_tax_sme_exemption_threshold.html,0ba2fec17b051245e96babcb54853b98edc6cc6dd5f5556562cf5501c94c4146,32415,RAW_OFFICIAL_METADATA,www.mof.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.mof.go.jp/about_mof/notice/index.html,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.mof.go.jp/tax_policy/summary/consumption/d06.htm and verify SHA-256 0ba2fec17b051245e96babcb54853b98edc6cc6dd5f5556562cf5501c94c4146; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
MOF-FY2024-TREASURY-REVENUE-2025-07,Ministry of Finance,Treasury Revenue and Expenditure Status: FY2024 revenue through July 2025,https://www.mof.go.jp/policy/budget/report/revenue_and_expenditure/fy2024/0707a.html,data/raw/mof/fy2024_treasury_revenue_2025_07.html,20670bb317eeef1e69a8a910cb43efc50b7df7ae58c6324a23909c7433f1c243,48959,RAW_OFFICIAL,www.mof.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.mof.go.jp/about_mof/notice/index.html,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.mof.go.jp/policy/budget/report/revenue_and_expenditure/fy2024/0707a.html and verify SHA-256 20670bb317eeef1e69a8a910cb43efc50b7df7ae58c6324a23909c7433f1c243; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NSTAC-CUSTOM-TABULATION-GUIDANCE,National Statistics Center,Custom-made tabulation service guidance and currently available surveys,https://www.nstac.go.jp/use/archives/order/,data/raw/objective_rank/nstac_custom_tabulation_guidance.html,c01a901f05ddc1c1200e376863f05d565c48d41a818ca98a88856af30ac3a023,105091,RAW_OFFICIAL_ACCESS_METADATA,www.nstac.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nstac.go.jp/info/site-policy/,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nstac.go.jp/use/archives/order/ and verify SHA-256 c01a901f05ddc1c1200e376863f05d565c48d41a818ca98a88856af30ac3a023; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"Statistics Center terms allow reuse with attribution, subject to third-party rights and listed exceptions."
NTA-2024-ANNUAL-T23-INCOME-TYPE,National Tax Agency,2024 Annual Statistics Table 2-3 - persons and income by income type,https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkoku2024/pdf/02_syotokushu.pdf,data/raw/nta/nta_2024_annual_income_type_persons_amounts.pdf,70bb66e22010b9642d7015c9e765432c01b017caa2e1498c25013bdd95e4e5ce,1116897,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkoku2024/pdf/02_syotokushu.pdf and verify SHA-256 70bb66e22010b9642d7015c9e765432c01b017caa2e1498c25013bdd95e4e5ce; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2024-ANNUAL-TABLE-NOTES,National Tax Agency,2024 Annual Statistics self-assessment income-tax table notes,https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkoku2024/pdf/02_tokeihyo.pdf,data/raw/nta/nta_2024_annual_self_assessment_table_notes.pdf,24cd4a7bcd745a83d343f53837b21e26f3a34af13ecde519b4e885e0b1c690f9,331258,RAW_OFFICIAL_METADATA,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkoku2024/pdf/02_tokeihyo.pdf and verify SHA-256 24cd4a7bcd745a83d343f53837b21e26f3a34af13ecde519b4e885e0b1c690f9; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2024-PROCESSING-STATUS,National Tax Agency,2024 Self-Assessment Income Tax - filing returns and cases processed,https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkoku2024/pdf/02_kazeijokyo.pdf,data/raw/nta/nta_2024_self_assessment_processing_status.pdf,e8a10581e2167eb9b39a1d84056d2b561250c914cde0dc509ed2c356cfce8351,409806,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkoku2024/pdf/02_kazeijokyo.pdf and verify SHA-256 e8a10581e2167eb9b39a1d84056d2b561250c914cde0dc509ed2c356cfce8351; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2024-RETURN-PRESS-T31,National Tax Agency,2024 final-return filing situation press release - Table 3-1 primary income category,https://www.nta.go.jp/topics/pdf/0025005-063.pdf,data/raw/nta/nta_2024_final_return_press_table31.pdf,54f30a1f26da7e93c42a0d5255ad3825d6df578321dd65fc9099d435698c4978,2648694,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/topics/pdf/0025005-063.pdf and verify SHA-256 54f30a1f26da7e93c42a0d5255ad3825d6df578321dd65fc9099d435698c4978; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2024-SALARY-FILING-REQUIREMENT,National Tax Agency,2024 filing guidance - salary earners required to file a final return,https://www.keisan.nta.go.jp/r6yokuaru/cat2/cat21/cat213/cid405.html,data/raw/nta/nta_2024_salary_final_return_requirement.html,a759d06efa32cf73164dc8d6f6a3d74faf4409cf2988bdadeda9825b5f8a7c3a,15291,RAW_OFFICIAL_METADATA,www.keisan.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.keisan.nta.go.jp/r6yokuaru/cat2/cat21/cat213/cid405.html and verify SHA-256 a759d06efa32cf73164dc8d6f6a3d74faf4409cf2988bdadeda9825b5f8a7c3a; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"NTA terms explicitly apply to the tax-return preparation subdomain; PDL1.0 reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2024-SHINKOKU-SAMPLE,National Tax Agency,2024 Sample Survey for Self-Assessment Income Tax,https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/pdf/R06.pdf,data/raw/nta/nta_2024_shinkoku_sample_survey.pdf,fb5ba4e1c80e49ee3cb4c19c9ff14b80646d3e8071184e6677f71841199ab6e4,1306979,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/pdf/R06.pdf and verify SHA-256 fb5ba4e1c80e49ee3cb4c19c9ff14b80646d3e8071184e6677f71841199ab6e4; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2024-SHINKOKU-T1-XLSX,National Tax Agency,2024 Sample Survey for Self-Assessment Income Tax Table 1 - Summary Table,https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/xls/R06_01.xlsx,data/raw/nta/nta_2024_shinkoku_sample_table1_summary.xlsx,df23218947cf02235dbb526ab7a9315fd0475ed37e4aa064be7d06dbe23e99f8,32752,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/xls/R06_01.xlsx and verify SHA-256 df23218947cf02235dbb526ab7a9315fd0475ed37e4aa064be7d06dbe23e99f8; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2024-SHINKOKU-T2-PDF,National Tax Agency,2024 Sample Survey for Self-Assessment Income Tax Table 2 - Income Type Table PDF,https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/pdf/R06_02.pdf,data/raw/nta/nta_2024_shinkoku_sample_table2.pdf,9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26,312102,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/pdf/R06_02.pdf and verify SHA-256 9ebc7580d3922d7dfaba87e143d15d41307beb289960285734512601bb91ab26; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2024-SHINKOKU-T2-XLSX,National Tax Agency,2024 Sample Survey for Self-Assessment Income Tax Table 2 - Income Type Table,https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/xls/R06_02.xlsx,data/raw/nta/nta_2024_shinkoku_sample_table2.xlsx,a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791,73355,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/xls/R06_02.xlsx and verify SHA-256 a134dc943714152ae351316b3442d8171705c65076c2b7e2f0a0aee7a7e1c791; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2024-SHINKOKU-T4-XLSX,National Tax Agency,2024 Sample Survey for Self-Assessment Income Tax Table 4 - Tax Credits Table,https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/xls/R06_04.xlsx,data/raw/nta/nta_2024_shinkoku_sample_table4_tax_credits.xlsx,172c4c315fb146cac0b3f7beaef65bedbac07634b0f79cae0ee12635980b6da2,26548,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/xls/R06_04.xlsx and verify SHA-256 172c4c315fb146cac0b3f7beaef65bedbac07634b0f79cae0ee12635980b6da2; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2024-SHINKOKU-T5-XLSX,National Tax Agency,2024 Sample Survey for Self-Assessment Income Tax Table 5 - Withholding Tax Table,https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/xls/R06_05.xlsx,data/raw/nta/nta_2024_shinkoku_sample_table5_withholding.xlsx,4f74c500b213630eceeb0099939529b9a370378e8cfddbe6e5173dd128774088,30781,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/xls/R06_05.xlsx and verify SHA-256 4f74c500b213630eceeb0099939529b9a370378e8cfddbe6e5173dd128774088; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
