scenario_id,annual_income_decile,rank_concept,objective_rank_concept,rank_bridge_status,monthly_consumption_expenditure_yen,current_standard_rate,current_reduced_rate,scenario_rate_envelope,maximum_standard_rate_reduction,current_embedded_consumption_tax_lower_bound_yen_month,current_embedded_consumption_tax_upper_bound_yen_month_ceiling,current_embedded_consumption_tax_upper_bound_yen_year_ceiling,mechanical_price_relief_share_current_spending_envelope,mechanical_price_relief_upper_envelope_yen_month_ceiling,mechanical_price_relief_upper_envelope_yen_year_ceiling,tax_content_bound_status,price_relief_envelope_status,actual_distribution_effect_status,source_ids,note
full_abolition_income_tax,3,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,190968,0.10,0.08,0,0.10,0,17361,208329,0.090909090909,17361,208329,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_income_tax,4,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,211445,0.10,0.08,0,0.10,0,19223,230668,0.090909090909,19223,230668,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_income_tax,5,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,230625,0.10,0.08,0,0.10,0,20966,251591,0.090909090909,20966,251591,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_income_tax,6,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,239100,0.10,0.08,0,0.10,0,21737,260837,0.090909090909,21737,260837,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_income_tax,7,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,267551,0.10,0.08,0,0.10,0,24323,291874,0.090909090909,24323,291874,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_income_tax,8,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,298918,0.10,0.08,0,0.10,0,27175,326093,0.090909090909,27175,326093,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_income_tax,9,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,339084,0.10,0.08,0,0.10,0,30826,369910,0.090909090909,30826,369910,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_income_tax,10,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,439645,0.10,0.08,0,0.10,0,39968,479613,0.090909090909,39968,479613,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_asset_tax,1,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,129460,0.10,0.08,0,0.10,0,11770,141230,0.090909090909,11770,141230,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_asset_tax,2,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,165620,0.10,0.08,0,0.10,0,15057,180677,0.090909090909,15057,180677,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_asset_tax,3,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,190968,0.10,0.08,0,0.10,0,17361,208329,0.090909090909,17361,208329,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_asset_tax,4,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,211445,0.10,0.08,0,0.10,0,19223,230668,0.090909090909,19223,230668,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_asset_tax,5,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,230625,0.10,0.08,0,0.10,0,20966,251591,0.090909090909,20966,251591,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_asset_tax,6,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,239100,0.10,0.08,0,0.10,0,21737,260837,0.090909090909,21737,260837,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_asset_tax,7,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,267551,0.10,0.08,0,0.10,0,24323,291874,0.090909090909,24323,291874,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_asset_tax,8,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,298918,0.10,0.08,0,0.10,0,27175,326093,0.090909090909,27175,326093,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_asset_tax,9,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,339084,0.10,0.08,0,0.10,0,30826,369910,0.090909090909,30826,369910,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_asset_tax,10,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,439645,0.10,0.08,0,0.10,0,39968,479613,0.090909090909,39968,479613,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_mixed,1,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,129460,0.10,0.08,0,0.10,0,11770,141230,0.090909090909,11770,141230,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_mixed,2,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,165620,0.10,0.08,0,0.10,0,15057,180677,0.090909090909,15057,180677,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_mixed,3,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,190968,0.10,0.08,0,0.10,0,17361,208329,0.090909090909,17361,208329,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_mixed,4,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,211445,0.10,0.08,0,0.10,0,19223,230668,0.090909090909,19223,230668,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_mixed,5,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,230625,0.10,0.08,0,0.10,0,20966,251591,0.090909090909,20966,251591,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_mixed,6,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,239100,0.10,0.08,0,0.10,0,21737,260837,0.090909090909,21737,260837,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_mixed,7,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,267551,0.10,0.08,0,0.10,0,24323,291874,0.090909090909,24323,291874,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
full_abolition_mixed,8,HOUSEHOLD_ANNUAL_INCOME_DECILE,OECD_NEW_EQUIVALIZED_DISPOSABLE_INCOME_DECILE,NOT_LINKED_DO_NOT_TREAT_AS_OBJECTIVE_DECILE,298918,0.10,0.08,0,0.10,0,27175,326093,0.090909090909,27175,326093,ACCOUNTING_UPPER_BOUND_FROM_10_PERCENT_STATUTORY_RATE_CAP,STATIC_CURRENT_BASKET_FULL_PASS_THROUGH_NO_OVERSHIFT_ENVELOPE_NOT_ACTUAL_PRICE_EFFECT,NOT_IDENTIFIED_TAXABLE_MIX_PASS_THROUGH_BEHAVIOR_AND_OBJECTIVE_RANK_BRIDGE_REQUIRED,ESTAT-NSFCW-2024-T1-21-ANNUAL-INCOME-DECILE-EXPENDITURE;NTA-CONSUMPTION-TAX-BASIC,"Current embedded tax upper bound assigns the 10% statutory maximum to all observed consumption; exempt/reduced-rate items make actual tax content weakly smaller. Policy relief is a rate-only current-basket envelope, not an empirical price, welfare, Gini or FGT2 effect."
